# focused wave waveinput_round2\waveinput_370060.dat
@v301
# Wavedata CFDwavemaker
[wave type]
piston

[general input data]
depth 0.6

[wave input piston]
# number of timesteps to read
6400
# Time[sec], paddle position[m], paddle velocity[m/s], surface_elevation[m]
0.000000 -0.00000e+00 -5.36088e-05 0.00000e+00
0.010000 -8.39421e-07 -4.41311e-05 0.00000e+00
0.020000 -1.48770e-06 -3.54758e-05 0.00000e+00
0.030000 -1.96244e-06 -2.76428e-05 0.00000e+00
0.040000 -2.28125e-06 -2.06321e-05 0.00000e+00
0.050000 -2.46173e-06 -1.44438e-05 0.00000e+00
0.060000 -2.52149e-06 -9.07782e-06 0.00000e+00
0.070000 -2.47814e-06 -4.53418e-06 0.00000e+00
0.080000 -2.34928e-06 -8.12882e-07 0.00000e+00
0.090000 -2.15251e-06 2.08608e-06 0.00000e+00
0.100000 -1.90544e-06 4.16269e-06 0.00000e+00
0.110000 -1.62568e-06 5.41697e-06 0.00000e+00
0.120000 -1.33083e-06 5.84890e-06 0.00000e+00
0.130000 -1.03850e-06 5.45849e-06 0.00000e+00
0.140000 -7.66290e-07 4.24574e-06 0.00000e+00
0.150000 -5.31809e-07 2.21066e-06 0.00000e+00
0.160000 -3.52662e-07 -6.46776e-07 0.00000e+00
0.170000 -2.46454e-07 -4.32655e-06 0.00000e+00
0.180000 -3.95948e-07 -1.61124e-05 0.00000e+00
0.190000 6.19433e-07 -2.81063e-05 0.00000e+00
0.200000 1.67461e-06 -4.27419e-05 0.00000e+00
0.210000 -3.71469e-08 -5.25555e-05 0.00000e+00
0.220000 -1.04110e-06 -6.26407e-05 0.00000e+00
0.230000 -2.28550e-06 -7.97789e-05 0.00000e+00
0.240000 -3.67169e-06 -9.64940e-05 0.00000e+00
0.250000 -3.61581e-06 -1.10538e-04 0.00000e+00
0.260000 -3.79797e-06 -1.14827e-04 0.00000e+00
0.270000 -3.76633e-06 -1.09240e-04 0.00000e+00
0.280000 -6.46088e-06 -1.00549e-04 0.00000e+00
0.290000 -8.89324e-06 -8.75410e-05 0.00000e+00
0.300000 -1.07565e-05 -7.24784e-05 0.00000e+00
