# focused wave waveinput_round2\waveinput_420020.dat
@v301
# Wavedata CFDwavemaker
[wave type]
piston

[general input data]
depth 0.6

[wave input piston]
# number of timesteps to read
6400
# Time[sec], paddle position[m], paddle velocity[m/s], surface_elevation[m]
0.000000 0.00000e+00 6.22812e-05 0.00000e+00
0.010000 6.83811e-07 4.73885e-05 0.00000e+00
0.020000 1.20719e-06 3.34254e-05 0.00000e+00
0.030000 1.57942e-06 2.03918e-05 0.00000e+00
0.040000 1.80978e-06 8.28773e-06 0.00000e+00
0.050000 1.90755e-06 -2.88677e-06 0.00000e+00
0.060000 1.88201e-06 -1.31317e-05 0.00000e+00
0.070000 1.74244e-06 -2.24472e-05 0.00000e+00
0.080000 1.49813e-06 -3.08330e-05 0.00000e+00
0.090000 1.15836e-06 -3.82894e-05 0.00000e+00
0.100000 7.32405e-07 -4.48162e-05 0.00000e+00
0.110000 2.29547e-07 -5.04134e-05 0.00000e+00
0.120000 -3.40932e-07 -5.50811e-05 0.00000e+00
0.130000 -9.69750e-07 -5.88193e-05 0.00000e+00
0.140000 -1.64763e-06 -6.16280e-05 0.00000e+00
0.150000 -2.36528e-06 -6.35070e-05 0.00000e+00
0.160000 -3.11343e-06 -6.44566e-05 0.00000e+00
0.170000 -3.88279e-06 -6.44766e-05 0.00000e+00
0.180000 -3.78444e-06 -5.93711e-05 0.00000e+00
0.190000 -6.99296e-06 -5.59080e-05 0.00000e+00
0.200000 -8.64866e-06 -4.46726e-05 0.00000e+00
0.210000 -9.92301e-06 -2.57346e-05 0.00000e+00
0.220000 -1.01735e-05 -1.51350e-05 0.00000e+00
0.230000 -8.96100e-06 -1.24417e-05 0.00000e+00
0.240000 -1.01278e-05 -1.29688e-05 0.00000e+00
0.250000 -1.14379e-05 -1.15444e-05 0.00000e+00
0.260000 -1.03829e-05 7.00354e-08 0.00000e+00
0.270000 -9.46962e-06 4.71124e-06 0.00000e+00
0.280000 -8.70425e-06 1.82133e-06 0.00000e+00
0.290000 -7.67662e-06 -5.89805e-06 0.00000e+00
0.300000 -7.12094e-06 -1.00315e-05 0.00000e+00
0.310000 -6.39383e-06 -1.03743e-05 0.00000e+00
0.320000 -4.79558e-06 -1.63263e-05 0.00000e+00
0.330000 -3.64343e-06 -2.74890e-05 0.00000e+00
0.340000 -5.88765e-06 -3.33225e-05 0.00000e+00
0.350000 -6.74518e-06 -2.39253e-05 0.00000e+00
0.360000 -6.10702e-06 -3.34102e-05 0.00000e+00
0.370000 -5.65496e-06 -6.66886e-05 0.00000e+00
0.380000 -8.60545e-06 -1.03903e-04 0.00000e+00
0.390000 -1.29081e-05 -1.33757e-04 0.00000e+00
0.400000 -1.34574e-05 -1.43250e-04 0.00000e+00
0.410000 -1.47642e-05 -1.54850e-04 0.00000e+00
0.420000 -1.38768e-05 -1.90697e-04 0.00000e+00
0.430000 -1.61106e-05 -2.11073e-04 0.00000e+00
0.440000 -2.09323e-05 -2.12843e-04 0.00000e+00
0.450000 -2.14254e-05 -2.18784e-04 0.00000e+00
0.460000 -2.35779e-05 -2.16656e-04 0.00000e+00
0.470000 -2.19717e-05 -2.02373e-04 0.00000e+00
0.480000 -2.59031e-05 -1.77494e-04 0.00000e+00
0.490000 -2.67715e-05 -1.36510e-04 0.00000e+00
0.500000 -2.88703e-05 -8.10264e-05 0.00000e+00
0.510000 -2.74889e-05 -4.91544e-05 0.00000e+00
0.520000 -3.22920e-05 -2.65830e-05 0.00000e+00
0.530000 -3.86391e-05 2.96682e-05 0.00000e+00
0.540000 -3.92212e-05 9.35257e-05 0.00000e+00
0.550000 -3.71222e-05 1.34707e-04 0.00000e+00
0.560000 -3.29652e-05 1.57939e-04 0.00000e+00
0.570000 -3.08883e-05 1.98869e-04 0.00000e+00
0.580000 -3.20173e-05 2.48282e-04 0.00000e+00
0.590000 -2.85617e-05 3.14186e-04 0.00000e+00
0.600000 -1.83934e-05 3.99487e-04 0.00000e+00
0.610000 -1.61529e-05 4.60355e-04 0.00000e+00
0.620000 -8.79427e-06 5.18796e-04 0.00000e+00
0.630000 -7.58207e-07 5.85875e-04 0.00000e+00
0.640000 7.89389e-06 6.61262e-04 0.00000e+00
0.650000 1.47724e-05 7.35050e-04 0.00000e+00
0.660000 2.22695e-05 8.14631e-04 0.00000e+00
0.670000 2.60783e-05 8.94501e-04 0.00000e+00
0.680000 2.97084e-05 9.76119e-04 0.00000e+00
0.690000 4.33021e-05 1.05440e-03 0.00000e+00
0.700000 5.30582e-05 1.09260e-03 0.00000e+00
0.710000 5.69633e-05 1.11414e-03 0.00000e+00
0.720000 6.64869e-05 1.15752e-03 0.00000e+00
0.730000 8.01009e-05 1.21666e-03 0.00000e+00
0.740000 9.67728e-05 1.25103e-03 0.00000e+00
0.750000 1.07912e-04 1.24749e-03 0.00000e+00
0.760000 1.27228e-04 1.22876e-03 0.00000e+00
0.770000 1.35873e-04 1.24798e-03 0.00000e+00
0.780000 1.47092e-04 1.24509e-03 0.00000e+00
0.790000 1.61529e-04 1.21666e-03 0.00000e+00
0.800000 1.75994e-04 1.20849e-03 0.00000e+00
0.810000 1.89947e-04 1.17171e-03 0.00000e+00
0.820000 2.03482e-04 1.10167e-03 0.00000e+00
0.830000 2.16546e-04 1.00053e-03 0.00000e+00
0.840000 2.22844e-04 8.71348e-04 0.00000e+00
0.850000 2.33699e-04 7.05780e-04 0.00000e+00
0.860000 2.37051e-04 5.52716e-04 0.00000e+00
0.870000 2.40593e-04 4.05970e-04 0.00000e+00
0.880000 2.46252e-04 1.94231e-04 0.00000e+00
0.890000 2.53197e-04 -3.29240e-05 0.00000e+00
0.900000 2.49262e-04 -2.46489e-04 0.00000e+00
0.910000 2.44554e-04 -4.50812e-04 0.00000e+00
0.920000 2.42484e-04 -6.53274e-04 0.00000e+00
0.930000 2.40578e-04 -8.28377e-04 0.00000e+00
